Line#,Date,Time,"Pressure (S-BPA 10945459:2263803-1), mbar, UCFC-Field","Rain (S-RGA 10945459:10160298-1), mm, UCFC-Field Rain","PAR (S-LIA 10945459:2287369-1), uE, UCFC-Field PAR","Temperature (S-THB 10945459:2308813-1), *C, UCFC-Field Air Temp","Dew Point (S-THB 10945459:2308813-3), *C, UCFC-Field DewPt","RH (S-THB 10945459:2308813-2), %, UCFC-Field RH","Wind Speed (S-WCA 10945459:9668869-1), m/s, UCFC-Field Wind Speed","Gust Speed (S-WCA 10945459:9668869-2), m/s, UCFC-Field Gust Speed","Wind Direction (S-WCA 10945459:9668869-3), *, UCFC-Field Wind Dir","Temperature (S-TMB 10945459:2288366-1), *C, UCFC-Field Soil Temp","Battery (RX3000 BATTERY 10945459:10945459-B), V, UCFC-Field Batt","Wind Direction (S-WCA 10945459:9668869-3), *, UCFC-Field","Rain (S-RGA 10945459:10160298-1), mm, UCFC-Field","Battery (RX3000 BATTERY 10945459:10945459-B), V, UCFC-Field","Wind Speed (S-WCA 10945459:9668869-1), m/s, UCFC-Field","Gust Speed (S-WCA 10945459:9668869-2), m/s, UCFC-Field","RH (S-THB 10945459:2308813-2), %, UCFC-Field","Dew Point (S-THB 10945459:2308813-3), *C, UCFC-Field","Temperature (S-THB 10945459:2308813-1), *C, UCFC-Field","Temperature (S-TMB 10945459:2288366-1), *C, UCFC-Field","Temperature (S-TMB 10945459:2288366-1), *C, UCFC-Field Temp air","PAR (S-LIA 10945459:2287369-1), uE, UCFC-Field"
3382,06/03/17,06:15:00,996.4,0.0,6,10.05,9.79,98.20,0.0,0.0,256,14.86,4.299,,,,,,,,,,,
3383,06/03/17,06:20:00,,,,,,,,,,,4.302,,,,,,,,,,,
3384,06/03/17,06:25:00,,,,,,,,,,,4.305,,,,,,,,,,,
3385,06/03/17,06:30:00,996.6,0.0,21,9.80,9.57,98.40,0.0,0.0,256,14.82,4.295,,,,,,,,,,,
3386,06/03/17,06:35:00,,,,,,,,,,,4.289,,,,,,,,,,,
3387,06/03/17,06:40:00,,,,,,,,,,,4.295,,,,,,,,,,,
3388,06/03/17,06:45:00,996.9,0.0,39,10.10,9.88,98.50,0.0,0.0,256,14.84,4.302,,,,,,,,,,,
3389,06/03/17,06:50:00,,,,,,,,,,,4.307,,,,,,,,,,,
3390,06/03/17,06:55:00,,,,,,,,,,,4.313,,,,,,,,,,,
3391,06/03/17,07:00:00,997.0,0.0,56,10.34,10.13,98.50,0.0,0.0,256,14.96,4.302,,,,,,,,,,,
3392,06/03/17,07:05:00,,,,,,,,,,,4.295,,,,,,,,,,,
3393,06/03/17,07:10:00,,,,,,,,,,,4.302,,,,,,,,,,,
3394,06/03/17,07:15:00,997.0,0.0,74,10.64,10.44,98.60,0.0,0.0,256,15.01,4.313,,,,,,,,,,,
3395,06/03/17,07:20:00,,,,,,,,,,,4.322,,,,,,,,,,,
3396,06/03/17,07:25:00,,,,,,,,,,,4.329,,,,,,,,,,,
3397,06/03/17,07:30:00,997.0,0.0,276,11.37,11.23,99.00,0.0,0.0,256,15.17,4.317,,,,,,,,,,,
3398,06/03/17,07:35:00,,,,,,,,,,,4.313,,,,,,,,,,,
3399,06/03/17,07:40:00,,,,,,,,,,,4.325,,,,,,,,,,,
3400,06/03/17,07:45:00,997.2,0.0,364,12.68,12.57,99.20,0.0,0.0,256,15.44,4.337,,,,,,,,,,,
3401,06/03/17,07:50:00,,,,,,,,,,,4.352,,,,,,,,,,,
3402,06/03/17,07:55:00,,,,,,,,,,,4.362,,,,,,,,,,,
3403,06/03/17,08:00:00,997.1,0.0,449,14.98,14.77,98.50,0.0,0.0,256,15.70,4.358,,,,,,,,,,,
3404,06/03/17,08:05:00,,,,,,,,,,,4.353,,,,,,,,,,,
3405,06/03/17,08:10:00,,,,,,,,,,,4.367,,,,,,,,,,,
3406,06/03/17,08:15:00,997.0,0.0,546,16.49,16.33,98.90,0.0,0.0,256,16.15,4.386,,,,,,,,,,,
3407,06/03/17,08:20:00,,,,,,,,,,,4.400,,,,,,,,,,,
3408,06/03/17,08:25:00,,,,,,,,,,,4.417,,,,,,,,,,,
3409,06/03/17,08:30:00,996.6,0.0,666,17.46,16.94,96.60,0.0,0.0,256,16.39,4.408,,,,,,,,,,,
3410,06/03/17,08:35:00,,,,,,,,,,,4.389,,,,,,,,,,,
3411,06/03/17,08:40:00,,,,,,,,,,,4.397,,,,,,,,,,,
3412,06/03/17,08:45:00,996.5,0.0,776,19.03,17.38,90.00,0.0,0.0,256,16.72,4.421,,,,,,,,,,,
3413,06/03/17,08:50:00,,,,,,,,,,,4.439,,,,,,,,,,,
3414,06/03/17,08:55:00,,,,,,,,,,,4.447,,,,,,,,,,,
3415,06/03/17,09:00:00,996.5,0.0,859,20.91,17.57,81.10,0.0,0.0,256,18.10,4.427,,,,,,,,,,,
3416,06/03/17,09:05:00,,,,,,,,,,,4.394,,,,,,,,,,,
3417,06/03/17,09:10:00,,,,,,,,,,,4.397,,,,,,,,,,,
3418,06/03/17,09:15:00,995.7,0.0,956,22.13,18.52,79.90,0.0,0.0,256,20.39,4.417,,,,,,,,,,,
3419,06/03/17,09:20:00,,,,,,,,,,,4.444,,,,,,,,,,,
3420,06/03/17,09:25:00,,,,,,,,,,,4.445,,,,,,,,,,,
3421,06/03/17,09:30:00,995.5,0.0,"1,051",23.06,18.27,74.30,0.0,0.0,256,22.08,4.417,,,,,,,,,,,
3422,06/03/17,09:35:00,,,,,,,,,,,4.394,,,,,,,,,,,
3423,06/03/17,09:40:00,,,,,,,,,,,4.403,,,,,,,,,,,
3424,06/03/17,09:45:00,995.3,0.0,"1,051",24.68,18.35,67.80,0.0,0.2,256,24.05,4.430,,,,,,,,,,,
3425,06/03/17,09:50:00,,,,,,,,,,,4.453,,,,,,,,,,,
3426,06/03/17,09:55:00,,,,,,,,,,,4.448,,,,,,,,,,,
3427,06/03/17,10:00:00,995.2,0.0,"1,234",25.45,18.34,64.70,0.0,0.0,256,26.08,4.415,,,,,,,,,,,
3428,06/03/17,10:05:00,,,,,,,,,,,4.394,,,,,,,,,,,
3429,06/03/17,10:10:00,,,,,,,,,,,4.414,,,,,,,,,,,
3430,06/03/17,10:15:00,995.2,0.0,"1,269",27.11,18.54,59.40,0.0,0.0,256,28.77,4.453,,,,,,,,,,,
3431,06/03/17,10:20:00,,,,,,,,,,,4.459,,,,,,,,,,,
3432,06/03/17,10:25:00,,,,,,,,,,,4.438,,,,,,,,,,,
3433,06/03/17,10:30:00,994.9,0.0,"1,354",27.83,19.74,61.40,0.0,0.2,256,27.41,4.411,,,,,,,,,,,
3434,06/03/17,10:35:00,,,,,,,,,,,4.389,,,,,,,,,,,
3435,06/03/17,10:40:00,,,,,,,,,,,4.405,,,,,,,,,,,
3436,06/03/17,10:45:00,994.7,0.0,"1,456",29.09,21.09,62.00,0.0,0.6,256,27.65,4.439,,,,,,,,,,,
3437,06/03/17,10:50:00,,,,,,,,,,,4.451,,,,,,,,,,,
3438,06/03/17,10:55:00,,,,,,,,,,,4.441,,,,,,,,,,,
3439,06/03/17,11:00:00,995.8,0.0,"1,489",28.57,19.77,58.90,0.2,0.9,256,28.62,4.408,,,,,,,,,,,
3440,06/03/17,11:05:00,,,,,,,,,,,4.394,,,,,,,,,,,
3441,06/03/17,11:10:00,,,,,,,,,,,4.414,,,,,,,,,,,
3442,06/03/17,11:15:00,996.1,0.0,"1,584",30.07,20.44,56.30,0.2,0.9,256,29.87,4.441,,,,,,,,,,,
3443,06/03/17,11:20:00,,,,,,,,,,,4.444,,,,,,,,,,,
3444,06/03/17,11:25:00,,,,,,,,,,,4.430,,,,,,,,,,,
3445,06/03/17,11:30:00,996.0,0.0,"1,636",29.21,20.75,60.30,0.2,1.1,310,30.09,4.402,,,,,,,,,,,
3446,06/03/17,11:35:00,,,,,,,,,,,4.392,,,,,,,,,,,
3447,06/03/17,11:40:00,,,,,,,,,,,4.415,,,,,,,,,,,
3448,06/03/17,11:45:00,995.9,0.0,"1,674",30.52,20.77,56.00,0.2,1.1,7,30.82,4.442,,,,,,,,,,,
3449,06/03/17,11:50:00,,,,,,,,,,,4.444,,,,,,,,,,,
3450,06/03/17,11:55:00,,,,,,,,,,,4.424,,,,,,,,,,,
3451,06/03/17,12:00:00,996.1,0.0,"1,711",31.13,21.34,56.00,0.2,1.1,1,31.89,4.400,,,,,,,,,,,
3452,06/03/17,12:05:00,,,,,,,,,,,4.397,,,,,,,,,,,
3453,06/03/17,12:10:00,,,,,,,,,,,4.426,,,,,,,,,,,
3454,06/03/17,12:15:00,995.9,0.0,"1,759",30.14,18.40,49.40,0.4,1.7,175,33.00,4.454,,,,,,,,,,,
3455,06/03/17,12:20:00,,,,,,,,,,,4.444,,,,,,,,,,,
3456,06/03/17,12:25:00,,,,,,,,,,,4.418,,,,,,,,,,,
3457,06/03/17,12:30:00,995.9,0.0,"1,791",31.43,18.57,46.40,0.2,1.1,91,34.12,4.397,,,,,,,,,,,
3458,06/03/17,12:35:00,,,,,,,,,,,4.412,,,,,,,,,,,
3459,06/03/17,12:40:00,,,,,,,,,,,4.450,,,,,,,,,,,
3460,06/03/17,12:45:00,995.9,0.0,"1,811",31.43,19.52,49.20,0.2,1.1,104,34.62,4.456,,,,,,,,,,,
3461,06/03/17,12:50:00,,,,,,,,,,,4.426,,,,,,,,,,,
3462,06/03/17,12:55:00,,,,,,,,,,,4.412,,,,,,,,,,,
3463,06/03/17,13:00:00,995.4,0.0,"1,836",30.72,17.89,46.30,0.4,1.9,69,37.45,4.408,,,,,,,,,,,
3464,06/03/17,13:05:00,,,,,,,,,,,4.438,,,,,,,,,,,
3465,06/03/17,13:10:00,,,,,,,,,,,4.468,,,,,,,,,,,
3466,06/03/17,13:15:00,994.9,0.0,"1,854",32.23,18.98,45.50,0.2,1.1,336,40.03,4.445,,,,,,,,,,,
3467,06/03/17,13:20:00,,,,,,,,,,,4.418,,,,,,,,,,,
3468,06/03/17,13:25:00,,,,,,,,,,,4.408,,,,,,,,,,,
3469,06/03/17,13:30:00,994.8,0.0,"1,961",32.07,21.34,53.10,0.2,1.3,229,42.45,4.408,,,,,,,,,,,
3470,06/03/17,13:35:00,,,,,,,,,,,4.441,,,,,,,,,,,
3471,06/03/17,13:40:00,,,,,,,,,,,4.460,,,,,,,,,,,
3472,06/03/17,13:45:00,994.9,0.0,"1,899",32.18,18.21,43.50,0.2,0.7,188,42.95,4.429,,,,,,,,,,,
3473,06/03/17,13:50:00,,,,,,,,,,,4.414,,,,,,,,,,,
3474,06/03/17,13:55:00,,,,,,,,,,,4.403,,,,,,,,,,,
3475,06/03/17,14:00:00,994.7,0.0,"1,869",32.46,18.94,44.80,0.2,1.5,194,41.62,4.406,,,,,,,,,,,
3476,06/03/17,14:05:00,,,,,,,,,,,4.448,,,,,,,,,,,
3477,06/03/17,14:10:00,,,,,,,,,,,4.466,,,,,,,,,,,
3478,06/03/17,14:15:00,994.3,0.0,"1,819",32.12,17.42,41.50,0.4,1.5,135,40.31,4.435,,,,,,,,,,,
3479,06/03/17,14:20:00,,,,,,,,,,,4.417,,,,,,,,,,,
3480,06/03/17,14:25:00,,,,,,,,,,,4.405,,,,,,,,,,,
3481,06/03/17,14:30:00,994.3,0.0,"1,791",32.98,15.76,35.60,0.2,0.9,227,39.57,4.409,,,,,,,,,,,
3482,06/03/17,14:35:00,,,,,,,,,,,4.448,,,,,,,,,,,
3483,06/03/17,14:40:00,,,,,,,,,,,4.454,,,,,,,,,,,
3484,06/03/17,14:45:00,994.2,0.0,"1,744",32.87,13.92,31.80,0.2,0.7,281,39.35,4.426,,,,,,,,,,,
3485,06/03/17,14:50:00,,,,,,,,,,,4.411,,,,,,,,,,,
3486,06/03/17,14:55:00,,,,,,,,,,,4.403,,,,,,,,,,,
3487,06/03/17,15:00:00,993.8,0.0,"1,724",31.94,14.14,34.00,0.2,1.3,247,37.62,4.406,,,,,,,,,,,
3488,06/03/17,15:05:00,,,,,,,,,,,4.441,,,,,,,,,,,
3489,06/03/17,15:10:00,,,,,,,,,,,4.460,,,,,,,,,,,
3490,06/03/17,15:15:00,994.6,0.0,"1,584",32.36,14.36,33.70,0.4,1.5,4,35.08,4.433,,,,,,,,,,,
3491,06/03/17,15:20:00,,,,,,,,,,,4.412,,,,,,,,,,,
3492,06/03/17,15:25:00,,,,,,,,,,,4.403,,,,,,,,,,,
3493,06/03/17,15:30:00,994.4,0.0,379,30.57,16.73,43.40,0.2,1.5,20,33.13,4.392,,,,,,,,,,,
3494,06/03/17,15:35:00,,,,,,,,,,,4.418,,,,,,,,,,,
3495,06/03/17,15:40:00,,,,,,,,,,,4.457,,,,,,,,,,,
3496,06/03/17,15:45:00,994.3,0.0,"1,459",31.15,17.94,45.30,0.2,0.9,6,33.52,4.454,,,,,,,,,,,
3497,06/03/17,15:50:00,,,,,,,,,,,4.426,,,,,,,,,,,
3498,06/03/17,15:55:00,,,,,,,,,,,4.411,,,,,,,,,,,
3499,06/03/17,16:00:00,994.1,0.0,"1,384",31.15,14.63,36.70,0.2,1.3,340,34.68,4.402,,,,,,,,,,,
3500,06/03/17,16:05:00,,,,,,,,,,,4.441,,,,,,,,,,,
3501,06/03/17,16:10:00,,,,,,,,,,,4.465,,,,,,,,,,,
3502,06/03/17,16:15:00,994.1,0.0,"1,581",32.90,19.55,45.40,0.2,1.7,7,36.52,4.433,,,,,,,,,,,
3503,06/03/17,16:20:00,,,,,,,,,,,4.415,,,,,,,,,,,
3504,06/03/17,16:25:00,,,,,,,,,,,4.405,,,,,,,,,,,
3505,06/03/17,16:30:00,994.1,0.0,"1,206",32.48,19.07,45.10,0.2,1.1,13,34.97,4.417,,,,,,,,,,,
3506,06/03/17,16:35:00,,,,,,,,,,,4.448,,,,,,,,,,,
3507,06/03/17,16:40:00,,,,,,,,,,,4.456,,,,,,,,,,,
3508,06/03/17,16:45:00,994.0,0.0,"1,416",33.68,18.42,40.50,0.0,0.6,13,35.77,4.426,,,,,,,,,,,
3509,06/03/17,16:50:00,,,,,,,,,,,4.409,,,,,,,,,,,
3510,06/03/17,16:55:00,,,,,,,,,,,4.403,,,,,,,,,,,
3511,06/03/17,17:00:00,994.0,0.0,"1,266",32.38,18.69,44.30,0.2,1.3,15,36.28,4.406,,,,,,,,,,,
3512,06/03/17,17:05:00,,,,,,,,,,,4.442,,,,,,,,,,,
3513,06/03/17,17:10:00,,,,,,,,,,,4.462,,,,,,,,,,,
3514,06/03/17,17:15:00,993.8,0.0,"1,196",32.07,16.47,39.20,0.2,1.1,121,36.39,4.433,,,,,,,,,,,
3515,06/03/17,17:20:00,,,,,,,,,,,4.411,,,,,,,,,,,
3516,06/03/17,17:25:00,,,,,,,,,,,4.402,,,,,,,,,,,
3517,06/03/17,17:30:00,993.9,0.0,"1,126",31.66,15.66,38.10,0.2,0.9,352,36.01,4.406,,,,,,,,,,,
3518,06/03/17,17:35:00,,,,,,,,,,,4.447,,,,,,,,,,,
3519,06/03/17,17:40:00,,,,,,,,,,,4.460,,,,,,,,,,,
3520,06/03/17,17:45:00,993.8,0.0,"1,001",33.16,18.23,41.20,0.0,0.4,7,35.64,4.424,,,,,,,,,,,
3521,06/03/17,17:50:00,,,,,,,,,,,4.411,,,,,,,,,,,
3522,06/03/17,17:55:00,,,,,,,,,,,4.402,,,,,,,,,,,
3523,06/03/17,18:00:00,993.7,0.0,879,32.38,16.95,39.70,0.2,1.3,17,34.49,4.406,,,,,,,,,,,
3524,06/03/17,18:05:00,,,,,,,,,,,4.447,,,,,,,,,,,
3525,06/03/17,18:10:00,,,,,,,,,,,4.460,,,,,,,,,,,
3526,06/03/17,18:15:00,993.7,0.0,806,31.84,19.69,48.60,0.0,0.7,22,32.12,4.424,,,,,,,,,,,
3527,06/03/17,18:20:00,,,,,,,,,,,4.408,,,,,,,,,,,
3528,06/03/17,18:25:00,,,,,,,,,,,4.402,,,,,,,,,,,
3529,06/03/17,18:30:00,993.6,0.0,696,31.54,18.35,45.50,0.0,0.2,22,29.61,4.388,,,,,,,,,,,
3530,06/03/17,18:35:00,,,,,,,,,,,4.391,,,,,,,,,,,
3531,06/03/17,18:40:00,,,,,,,,,,,4.412,,,,,,,,,,,
3532,06/03/17,18:45:00,993.5,0.0,191,28.74,17.02,49.10,0.0,0.2,22,28.25,4.423,,,,,,,,,,,
3533,06/03/17,18:50:00,,,,,,,,,,,4.427,,,,,,,,,,,
3534,06/03/17,18:55:00,,,,,,,,,,,4.429,,,,,,,,,,,
3535,06/03/17,19:00:00,993.6,0.0,129,26.38,17.08,56.60,0.0,0.0,22,27.26,4.411,,,,,,,,,,,
3536,06/03/17,19:05:00,,,,,,,,,,,4.395,,,,,,,,,,,
3537,06/03/17,19:10:00,,,,,,,,,,,4.395,,,,,,,,,,,
3538,06/03/17,19:15:00,993.1,0.0,114,25.21,16.43,58.20,0.0,0.0,22,26.45,4.405,,,,,,,,,,,
3539,06/03/17,19:20:00,,,,,,,,,,,4.409,,,,,,,,,,,
3540,06/03/17,19:25:00,,,,,,,,,,,4.412,,,,,,,,,,,
3541,06/03/17,19:30:00,992.4,0.0,104,24.56,16.14,59.40,0.0,0.0,22,25.82,4.398,,,,,,,,,,,
3542,06/03/17,19:35:00,,,,,,,,,,,4.386,,,,,,,,,,,
3543,06/03/17,19:40:00,,,,,,,,,,,4.389,,,,,,,,,,,
3544,06/03/17,19:45:00,993.2,0.0,89,23.81,15.62,60.10,0.0,0.0,22,25.23,4.397,,,,,,,,,,,
3545,06/03/17,19:50:00,,,,,,,,,,,4.400,,,,,,,,,,,
3546,06/03/17,19:55:00,,,,,,,,,,,4.402,,,,,,,,,,,
3547,06/03/17,20:00:00,992.8,0.0,74,23.18,15.32,61.20,0.0,0.0,22,24.65,4.391,,,,,,,,,,,
3548,06/03/17,20:05:00,,,,,,,,,,,4.380,,,,,,,,,,,
3549,06/03/17,20:10:00,,,,,,,,,,,4.383,,,,,,,,,,,
3550,06/03/17,20:15:00,992.6,0.0,59,22.63,15.64,64.60,0.0,0.0,22,24.15,4.386,,,,,,,,,,,
3551,06/03/17,20:20:00,,,,,,,,,,,4.388,,,,,,,,,,,
3552,06/03/17,20:25:00,,,,,,,,,,,4.388,,,,,,,,,,,
3553,06/03/17,20:30:00,992.0,0.0,41,21.89,16.39,70.90,0.0,0.0,22,23.64,4.374,,,,,,,,,,,
3554,06/03/17,20:35:00,,,,,,,,,,,4.365,,,,,,,,,,,
3555,06/03/17,20:40:00,,,,,,,,,,,4.368,,,,,,,,,,,
3556,06/03/17,20:45:00,992.0,0.0,21,21.25,17.72,80.20,0.0,0.0,22,23.14,4.371,,,,,,,,,,,
3557,06/03/17,20:50:00,,,,,,,,,,,4.371,,,,,,,,,,,
3558,06/03/17,20:55:00,,,,,,,,,,,4.371,,,,,,,,,,,
3559,06/03/17,21:00:00,991.4,0.0,6,20.46,17.71,84.10,0.0,0.0,22,22.70,4.359,,,,,,,,,,,
3560,06/03/17,21:05:00,,,,,,,,,,,4.350,,,,,,,,,,,
3561,06/03/17,21:10:00,,,,,,,,,,,4.355,,,,,,,,,,,
3562,06/03/17,21:15:00,991.2,0.0,1,19.56,17.14,85.80,0.0,0.0,22,22.27,4.358,,,,,,,,,,,
3563,06/03/17,21:20:00,,,,,,,,,,,4.359,,,,,,,,,,,
3564,06/03/17,21:25:00,,,,,,,,,,,4.361,,,,,,,,,,,
3565,06/03/17,21:30:00,991.8,0.0,1,18.72,16.89,89.00,0.0,0.0,22,21.87,4.350,,,,,,,,,,,
3566,06/03/17,21:35:00,,,,,,,,,,,4.343,,,,,,,,,,,
3567,06/03/17,21:40:00,,,,,,,,,,,4.347,,,,,,,,,,,
3568,06/03/17,21:45:00,991.3,0.0,1,18.15,16.31,88.90,0.0,0.0,22,21.51,4.352,,,,,,,,,,,
3569,06/03/17,21:50:00,,,,,,,,,,,4.353,,,,,,,,,,,
3570,06/03/17,21:55:00,,,,,,,,,,,4.355,,,,,,,,,,,
3571,06/03/17,22:00:00,992.3,0.0,1,17.94,16.49,91.10,0.0,0.0,22,21.20,4.329,,,,,,,,,,,
3572,06/03/17,22:05:00,,,,,,,,,,,4.317,,,,,,,,,,,
3573,06/03/17,22:10:00,,,,,,,,,,,4.329,,,,,,,,,,,
3574,06/03/17,22:15:00,992.4,0.0,1,17.27,15.83,91.10,0.0,0.0,22,20.84,4.338,,,,,,,,,,,
3575,06/03/17,22:20:00,,,,,,,,,,,4.344,,,,,,,,,,,
3576,06/03/17,22:25:00,,,,,,,,,,,4.346,,,,,,,,,,,
3577,06/03/17,22:30:00,992.4,0.0,1,16.75,15.53,92.40,0.0,0.0,22,20.53,4.325,,,,,,,,,,,
3578,06/03/17,22:35:00,,,,,,,,,,,4.313,,,,,,,,,,,
3579,06/03/17,22:40:00,,,,,,,,,,,4.322,,,,,,,,,,,
3580,06/03/17,22:45:00,993.4,0.0,1,16.49,15.44,93.40,0.0,0.0,22,20.29,4.334,,,,,,,,,,,
3581,06/03/17,22:50:00,,,,,,,,,,,4.338,,,,,,,,,,,
3582,06/03/17,22:55:00,,,,,,,,,,,4.341,,,,,,,,,,,
3583,06/03/17,23:00:00,993.6,0.0,1,15.82,14.89,94.10,0.0,0.0,22,20.08,4.332,,,,,,,,,,,
3584,06/03/17,23:05:00,,,,,,,,,,,4.326,,,,,,,,,,,
3585,06/03/17,23:10:00,,,,,,,,,,,4.331,,,,,,,,,,,
3586,06/03/17,23:15:00,993.6,0.0,1,15.68,14.90,95.00,0.0,0.0,22,19.75,4.335,,,,,,,,,,,
3587,06/03/17,23:20:00,,,,,,,,,,,4.338,,,,,,,,,,,
3588,06/03/17,23:25:00,,,,,,,,,,,4.340,,,,,,,,,,,
3589,06/03/17,23:30:00,994.2,0.0,1,15.63,14.93,95.50,0.0,0.0,22,19.63,4.329,,,,,,,,,,,
3590,06/03/17,23:35:00,,,,,,,,,,,4.322,,,,,,,,,,,
3591,06/03/17,23:40:00,,,,,,,,,,,4.328,,,,,,,,,,,
3592,06/03/17,23:45:00,994.0,0.0,1,15.37,14.73,95.90,0.0,0.0,22,19.37,4.332,,,,,,,,,,,
3593,06/03/17,23:50:00,,,,,,,,,,,4.335,,,,,,,,,,,
3594,06/03/17,23:55:00,,,,,,,,,,,4.337,,,,,,,,,,,
3595,06/04/17,00:00:00,993.9,0.0,1,15.22,14.67,96.40,0.0,0.0,22,19.20,4.323,,,,,,,,,,,
3596,06/04/17,00:05:00,,,,,,,,,,,4.317,,,,,,,,,,,
3597,06/04/17,00:10:00,,,,,,,,,,,4.325,,,,,,,,,,,
3598,06/04/17,00:15:00,993.5,0.0,1,14.94,14.37,96.30,0.0,0.0,22,19.01,4.329,,,,,,,,,,,
3599,06/04/17,00:20:00,,,,,,,,,,,4.332,,,,,,,,,,,
3600,06/04/17,00:25:00,,,,,,,,,,,4.332,,,,,,,,,,,
3601,06/04/17,00:30:00,993.2,0.0,1,14.41,13.83,96.20,0.0,0.0,22,18.79,4.323,,,,,,,,,,,
3602,06/04/17,00:35:00,,,,,,,,,,,4.317,,,,,,,,,,,
3603,06/04/17,00:40:00,,,,,,,,,,,4.322,,,,,,,,,,,
3604,06/04/17,00:45:00,992.9,0.0,1,14.55,14.10,97.00,0.0,0.0,22,18.58,4.326,,,,,,,,,,,
3605,06/04/17,00:50:00,,,,,,,,,,,4.329,,,,,,,,,,,
3606,06/04/17,00:55:00,,,,,,,,,,,4.331,,,,,,,,,,,
3607,06/04/17,01:00:00,993.3,0.0,1,14.27,13.80,96.90,0.0,0.0,22,18.41,4.320,,,,,,,,,,,
3608,06/04/17,01:05:00,,,,,,,,,,,4.313,,,,,,,,,,,
3609,06/04/17,01:10:00,,,,,,,,,,,4.317,,,,,,,,,,,
3610,06/04/17,01:15:00,993.4,0.0,1,13.74,13.25,96.80,0.0,0.0,22,18.30,4.323,,,,,,,,,,,
3611,06/04/17,01:20:00,,,,,,,,,,,4.326,,,,,,,,,,,
3612,06/04/17,01:25:00,,,,,,,,,,,4.328,,,,,,,,,,,
3613,06/04/17,01:30:00,993.7,0.0,1,13.95,13.57,97.40,0.0,0.0,22,18.10,4.319,,,,,,,,,,,
3614,06/04/17,01:35:00,,,,,,,,,,,4.310,,,,,,,,,,,
3615,06/04/17,01:40:00,,,,,,,,,,,4.316,,,,,,,,,,,
3616,06/04/17,01:45:00,993.8,0.0,1,13.74,13.33,97.30,0.0,0.0,22,18.03,4.320,,,,,,,,,,,
3617,06/04/17,01:50:00,,,,,,,,,,,4.323,,,,,,,,,,,
3618,06/04/17,01:55:00,,,,,,,,,,,4.325,,,,,,,,,,,
3619,06/04/17,02:00:00,993.4,0.0,1,13.64,13.27,97.50,0.0,0.0,22,17.82,4.314,,,,,,,,,,,
3620,06/04/17,02:05:00,,,,,,,,,,,4.308,,,,,,,,,,,
3621,06/04/17,02:10:00,,,,,,,,,,,4.314,,,,,,,,,,,
3622,06/04/17,02:15:00,992.8,0.0,1,13.21,12.79,97.20,0.0,0.0,22,17.70,4.319,,,,,,,,,,,
3623,06/04/17,02:20:00,,,,,,,,,,,4.322,,,,,,,,,,,
3624,06/04/17,02:25:00,,,,,,,,,,,4.323,,,,,,,,,,,
3625,06/04/17,02:30:00,992.8,0.0,1,13.31,12.96,97.70,0.0,0.0,22,17.49,4.313,,,,,,,,,,,
3626,06/04/17,02:35:00,,,,,,,,,,,4.304,,,,,,,,,,,
3627,06/04/17,02:40:00,,,,,,,,,,,4.310,,,,,,,,,,,
3628,06/04/17,02:45:00,992.7,0.0,1,13.40,13.09,97.90,0.0,0.0,22,17.42,4.316,,,,,,,,,,,
3629,06/04/17,02:50:00,,,,,,,,,,,4.319,,,,,,,,,,,
3630,06/04/17,02:55:00,,,,,,,,,,,4.320,,,,,,,,,,,
3631,06/04/17,03:00:00,992.7,0.0,1,13.04,12.68,97.60,0.0,0.0,22,17.27,4.310,,,,,,,,,,,
3632,06/04/17,03:05:00,,,,,,,,,,,4.302,,,,,,,,,,,
3633,06/04/17,03:10:00,,,,,,,,,,,4.308,,,,,,,,,,,
3634,06/04/17,03:15:00,992.5,0.0,1,12.65,12.33,97.80,0.0,0.0,22,17.20,4.314,,,,,,,,,,,
3635,06/04/17,03:20:00,,,,,,,,,,,4.317,,,,,,,,,,,
3636,06/04/17,03:25:00,,,,,,,,,,,4.319,,,,,,,,,,,
3637,06/04/17,03:30:00,992.1,0.0,1,12.75,12.44,97.90,0.0,0.0,22,17.01,4.305,,,,,,,,,,,
3638,06/04/17,03:35:00,,,,,,,,,,,4.299,,,,,,,,,,,
3639,06/04/17,03:40:00,,,,,,,,,,,4.307,,,,,,,,,,,
3640,06/04/17,03:45:00,991.7,0.0,1,12.65,12.35,97.90,0.0,0.0,22,16.96,4.311,,,,,,,,,,,
3641,06/04/17,03:50:00,,,,,,,,,,,4.314,,,,,,,,,,,
3642,06/04/17,03:55:00,,,,,,,,,,,4.316,,,,,,,,,,,
3643,06/04/17,04:00:00,991.8,0.0,1,12.77,12.54,98.40,0.0,0.0,22,16.82,4.305,,,,,,,,,,,
3644,06/04/17,04:05:00,,,,,,,,,,,4.299,,,,,,,,,,,
3645,06/04/17,04:10:00,,,,,,,,,,,4.304,,,,,,,,,,,
3646,06/04/17,04:15:00,991.9,0.0,1,12.77,12.53,98.30,0.0,0.0,22,16.75,4.308,,,,,,,,,,,
3647,06/04/17,04:20:00,,,,,,,,,,,4.311,,,,,,,,,,,
3648,06/04/17,04:25:00,,,,,,,,,,,4.314,,,,,,,,,,,
3649,06/04/17,04:30:00,991.9,0.0,1,12.39,12.10,98.00,0.0,0.0,22,16.65,4.304,,,,,,,,,,,
3650,06/04/17,04:35:00,,,,,,,,,,,4.296,,,,,,,,,,,
